the_date,census_blockid,winner,loser,state,dma_name,metric_value,avg_historical,std_historical,historical_days,spike_ratio,outlier_type,mover_ind,metric_type
2025-08-17,530730012021033,Comcast,T-Mobile FWA,Washington,"Seattle-Tacoma, WA",1.0,0.13333333333333333,0.35186577527449836,15,7.5,volume_spike,True,win
2025-08-17,530750004001052,Pavlov Media,Comcast,Washington,"Spokane, WA-ID-MT-OR",2.0,0.25,0.45226701686664544,12,8.0,volume_spike,True,win
2025-08-17,530050110024012,Spectrum,NOANET,Washington,"Yakima-Pasco-Richland-Kennewick, WA-OR",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,530770007004026,Ziply Fiber,Spectrum,Washington,"Yakima-Pasco-Richland-Kennewick, WA-OR",1.0,0.08333333333333333,0.2886751345948129,12,12.0,volume_spike,True,win
2025-08-17,540839664001001,Frontier,Comcast,West Virginia,"Clarksburg-Weston, WV",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,550250031003030,Spectrum,AT&T,Wisconsin,"Madison, WI",1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,550551012021016,Spectrum,TDS Telecom,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,550790148002002,Spectrum,Comcast,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,550790902001017,Spectrum,T-Mobile FWA,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,12,,volume_spike,True,win
2025-08-17,551270010004055,Spectrum,AT&T,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,551314501062019,Spectrum,AT&T,Wisconsin,"Milwaukee, WI",2.0,0.375,0.5175491695067657,8,5.333333333333333,volume_spike,True,win
2025-08-17,551332036014016,Spectrum,AT&T,Wisconsin,"Milwaukee, WI",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,550979612002014,Spectrum,Verizon FWA,Wisconsin,"Wausau-Rhinelander, WI",1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,560210004013006,Spectrum,Verizon FWA,Wyoming,"Cheyenne-Scottsbluff, WY-NE",1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,010150020021007,Cable One,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,010330207062009,Comcast,Spectrum,,,2.0,0.2692307692307692,0.5334935656738369,26,7.428571428571429,volume_spike,True,win
2025-08-17,010479573011004,Spectrum,AT&T,,,1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-17,010479573011004,Spectrum,Comcast,,,1.0,0.0,0.0,17,,volume_spike,True,win
2025-08-17,010510310011046,Spectrum,AT&T,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,010810421043003,Spectrum,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,010810421043003,Spectrum,Comcast,,,1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,010830208061057,AT&T,Spectrum,,,2.0,0.1875,0.40311288741492746,16,10.666666666666666,volume_spike,True,win
2025-08-17,010830208061057,WOW!,Comcast,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,010872316022021,Point Broadband,Comcast,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,010890009014002,WOW!,Comcast,,,1.0,0.16666666666666666,0.38924947208076155,12,6.0,volume_spike,True,win
2025-08-17,010970008011000,Comcast,Verizon FWA,,,1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,011010029023006,Spectrum,T-Mobile FWA,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,011250123063032,Pavlov Media,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,040130610582005,Cox Communications,Comcast,,,1.0,0.0,0.0,12,,volume_spike,True,win
2025-08-17,040130610582005,Cox Communications,Verizon FWA,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,040130610592014,Cox Communications,Verizon FWA,,,1.0,0.14285714285714285,0.3779644730092272,7,7.0,volume_spike,True,win
2025-08-17,040138152012026,Cox Communications,Comcast,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,040138169031023,Cox Communications,Midcontinent,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,040159507071055,Altice,Spectrum,,,1.0,0.1,0.31622776601683794,10,10.0,volume_spike,True,win
2025-08-17,040190025093038,Cox Communications,T-Mobile FWA,,,1.0,0.0,0.0,11,,volume_spike,True,win
2025-08-17,050310006014000,Altice,T-Mobile FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,050510105022048,AT&T,CableLynx Broadband,,,1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,050554804022012,Paragould Light Water & Cable,Altice,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,051159512011030,Altice,Comcast,,,1.0,0.09523809523809523,0.3007926037591192,21,10.5,volume_spike,True,win
2025-08-17,051430101092003,Cox Communications,AT&T,,,1.0,0.058823529411764705,0.24253562503633297,17,17.0,volume_spike,True,win
2025-08-17,060014446022025,AT&T,Comcast,,,1.0,0.07142857142857142,0.2672612419124244,14,14.0,volume_spike,True,win
2025-08-17,060290005072018,AT&T,Spectrum,,,2.0,0.2631578947368421,0.45241392835886407,19,7.6000000000000005,volume_spike,True,win
2025-08-17,060290030011002,AT&T,Spectrum,,,1.0,0.11764705882352941,0.33210558207753577,17,8.5,volume_spike,True,win
2025-08-17,060290030011002,Spectrum,Comcast,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,060290030011002,Spectrum,Verizon FWA,,,1.0,0.0,0.0,11,,volume_spike,True,win
2025-08-17,060290032201011,AT&T,Spectrum,,,3.0,0.5714285714285714,0.646206172658864,14,5.25,volume_spike,True,win
2025-08-17,060372080011012,AT&T,Spectrum,,,2.0,0.34782608695652173,0.486984753557674,23,5.75,volume_spike,True,win
2025-08-17,060372360011001,AT&T,Spectrum,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,060374641023001,T-Mobile FWA,Spectrum,,,2.0,0.0,0.0,13,,volume_spike,True,win
2025-08-17,060376037051001,AT&T,Spectrum,,,2.0,0.2,0.4216370213557839,10,10.0,volume_spike,True,win
2025-08-17,060379107171006,AT&T,Spectrum,,,2.0,0.2,0.4216370213557839,10,10.0,volume_spike,True,win
2025-08-17,060379107171006,Spectrum,Frontier,,,1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,060379107171006,Spectrum,Verizon FWA,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,060379800161079,AT&T,Spectrum,,,1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,060590219163000,AT&T,Spectrum,,,2.0,0.14285714285714285,0.37796447300922725,7,14.0,volume_spike,True,win
2025-08-17,060590320662000,Cox Communications,Spectrum,,,1.0,0.18181818181818182,0.6030226891555273,11,5.5,volume_spike,True,win
2025-08-17,060650429024005,Frontier,Spectrum,,,1.0,0.05,0.22360679774997896,20,20.0,volume_spike,True,win
2025-08-17,060670074342007,Comcast,Verizon FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,060670081315001,AT&T,Comcast,,,2.0,0.1,0.31622776601683794,10,20.0,volume_spike,True,win
2025-08-17,060670087062023,AT&T,Comcast,,,1.0,0.0,0.0,12,,volume_spike,True,win
2025-08-17,060670096481005,Comcast,Consolidated,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,060710091262001,Frontier,Spectrum,,,3.0,0.30158730158730157,0.5857149101441602,63,9.947368421052632,volume_spike,True,win
2025-08-17,060710104341033,Spectrum,Frontier,,,1.0,0.05263157894736842,0.22941573387056174,19,19.0,volume_spike,True,win
2025-08-17,060730051032016,AT&T,Spectrum,,,3.0,0.35,0.48936048492959294,20,8.571428571428571,volume_spike,True,win
2025-08-17,060730073042006,AT&T,Spectrum,,,1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,060730178103001,Spectrum,Verizon FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,060730185153000,Cox Communications,AT&T,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,060730207064009,AT&T,Spectrum,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,060730207064009,Cox Communications,Comcast,,,1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,060770038082004,AT&T,Comcast,,,2.0,0.26,0.5272183453498839,50,7.692307692307692,volume_spike,True,win
2025-08-17,060855120014013,Comcast,T-Mobile FWA,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,080010085532030,Comcast,Verizon FWA,,,1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,080410045023003,CenturyLink,Comcast,,,1.0,0.0,0.0,11,,volume_spike,True,win
2025-08-17,080410046033020,Comcast,CenturyLink,,,1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,080410051172006,CenturyLink,Comcast,,,2.0,0.0784313725490196,0.2715243823233531,51,25.5,volume_spike,True,win
2025-08-17,080410072042003,CenturyLink,Comcast,,,1.0,0.08333333333333333,0.28867513459481287,12,12.0,volume_spike,True,win
2025-08-17,080690025071006,CenturyLink,Comcast,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,081170004061000,Comcast,CenturyLink,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,081230020162003,Comcast,City of Longmont,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,090035102001011,Comcast,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,090091660041000,Comcast,Frontier,,,1.0,0.18181818181818182,0.39477101697586137,22,5.5,volume_spike,True,win
2025-08-17,090135351015002,Comcast,Frontier,,,1.0,0.10526315789473684,0.3153017676423058,19,9.5,volume_spike,True,win
2025-08-17,100050505051001,Comcast,T-Mobile FWA,,,1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,120010015173004,Cox Communications,Comcast,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,120010015173004,Cox Communications,Spectrum,,,1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,120050002042024,WOW!,Comcast,,,1.0,0.0625,0.24999999999999997,16,16.0,volume_spike,True,win
2025-08-17,120050027121007,WOW!,Spectrum,,,1.0,0.07142857142857142,0.2672612419124244,14,14.0,volume_spike,True,win
2025-08-17,120090713443005,AT&T,Spectrum,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,120090713451017,Spectrum,Altice,,,1.0,0.1111111111111111,0.32338083338177726,18,9.0,volume_spike,True,win
2025-08-17,120110106033023,Hotwire Fision,Spectrum,,,1.0,0.07142857142857142,0.2672612419124244,14,14.0,volume_spike,True,win
2025-08-17,120110426023002,Comcast,T-Mobile FWA,,,1.0,0.16666666666666666,0.3806934938134405,24,6.0,volume_spike,True,win
2025-08-17,120150210033016,Comcast,AT&T,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,120210105151000,Blue Stream Fiber,Comcast,,,1.0,0.0,0.0,19,,volume_spike,True,win
2025-08-17,120210108082000,Comcast,Verizon FWA,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,120210112122012,Comcast,CenturyLink,,,1.0,0.14285714285714285,0.35634832254989923,28,7.0,volume_spike,True,win
2025-08-17,120310133022000,Comcast,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120310137282000,Comcast,AT&T,,,2.0,0.36666666666666664,0.5560534167675356,30,5.454545454545455,volume_spike,True,win
2025-08-17,120310167302001,Comcast,Verizon FWA,,,2.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120570139163013,Spectrum,Comcast,,,1.0,0.041666666666666664,0.20412414523193148,24,24.0,volume_spike,True,win
2025-08-17,120610509052000,AT&T,Comcast,,,1.0,0.0,0.0,16,,volume_spike,True,win
2025-08-17,120690309181034,CenturyLink,Spectrum,,,1.0,0.1875,0.40311288741492746,16,5.333333333333333,volume_spike,True,win
2025-08-17,120690309181034,Comcast,CenturyLink,,,1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,120710101071012,Comcast,AT&T,,,1.0,0.0,0.0,14,,volume_spike,True,win
2025-08-17,120710101071012,Comcast,Verizon FWA,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,120710101071016,CenturyLink,Verizon,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,120710101111009,CenturyLink,Comcast,,,1.0,0.047619047619047616,0.21821789023599236,21,21.0,volume_spike,True,win
2025-08-17,120710104151001,CenturyLink,AT&T,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,120710204003006,Comcast,Spectrum,,,1.0,0.041666666666666664,0.20194093652345885,48,24.0,volume_spike,True,win
2025-08-17,120710402113041,CenturyLink,Comcast,,,1.0,0.18518518518518517,0.3920951980127811,54,5.4,volume_spike,True,win
2025-08-17,120810003111003,Frontier,Spectrum,,,1.0,0.18181818181818182,0.40451991747794525,11,5.5,volume_spike,True,win
2025-08-17,120810008132003,Spectrum,T-Mobile FWA,,,1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,120810011063004,Spectrum,Comcast,,,1.0,0.05970149253731343,0.23872115183006284,67,16.75,volume_spike,True,win
2025-08-17,120810020201000,Spectrum,Verizon,,,1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,120830012101021,Comcast,Spectrum,,,2.0,0.3787878787878788,0.6740269685349054,66,5.28,volume_spike,True,win
2025-08-17,120860107052022,AT&T,T-Mobile FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120860114051004,Comcast,Spectrum,,,1.0,0.16666666666666666,0.38924947208076144,12,6.0,volume_spike,True,win
2025-08-17,120869811001042,AT&T,T-Mobile FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120950102023004,Verizon FWA,AT&T,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120950159012064,Spectrum,Starlink,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,120950167364001,AT&T,Spectrum,,,2.0,0.25,0.4385290096535146,40,8.0,volume_spike,True,win
2025-08-17,120950167561000,AT&T,Spectrum,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,120950170252000,AT&T,Spectrum,,,1.0,0.1,0.31622776601683794,10,10.0,volume_spike,True,win
2025-08-17,120950170252000,Comcast,Spectrum,,,1.0,0.1875,0.40311288741492746,16,5.333333333333333,volume_spike,True,win
2025-08-17,120950170252000,Spectrum,T-Mobile FWA,,,1.0,0.15384615384615385,0.37553380809940534,13,6.5,volume_spike,True,win
2025-08-17,120950171181015,Spectrum,Verizon,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,120950184002036,Spectrum,Comcast,,,1.0,0.0,0.0,13,,volume_spike,True,win
2025-08-17,120970408101077,Spectrum,Comcast,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,120970410053011,Spectrum,T-Mobile FWA,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,120970411012000,Spectrum,T-Mobile FWA,,,1.0,0.15625,0.447889315243931,32,6.4,volume_spike,True,win
2025-08-17,120970429012006,Spectrum,AT&T,,,1.0,0.075,0.26674678283691844,40,13.333333333333334,volume_spike,True,win
2025-08-17,120970429012006,Spectrum,Comcast,,,1.0,0.058823529411764705,0.23883257361061286,34,17.0,volume_spike,True,win
2025-08-17,120970429041011,Spectrum,T-Mobile FWA,,,1.0,0.0,0.0,18,,volume_spike,True,win
2025-08-17,120990002193008,Comcast,AT&T,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,120990027022000,AT&T,Spectrum,,,1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,120990076242005,Comcast,Altice,,,1.0,0.13333333333333333,0.35186577527449836,15,7.5,volume_spike,True,win
2025-08-17,120990077103001,Comcast,Hotwire Fision,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,120990078512006,AT&T,Spectrum,,,2.0,0.3333333333333333,0.5773502691896257,3,6.0,volume_spike,True,win
2025-08-17,120990080024022,Comcast,T-Mobile FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,121030268212009,Frontier,Spectrum,,,1.0,0.0,0.0,10,,volume_spike,True,win
2025-08-17,121090208012011,AT&T,Comcast,,,1.0,0.0,0.0,19,,volume_spike,True,win
2025-08-17,121090208012011,Comcast,AT&T,,,2.0,0.0,0.0,16,,volume_spike,True,win
2025-08-17,121090209054009,AT&T,Spectrum,,,1.0,0.0,0.0,16,,volume_spike,True,win
2025-08-17,121113811051004,Comcast,Frontier,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,121113821154029,Comcast,Verizon,,,1.0,0.09523809523809523,0.30079260375911915,21,10.5,volume_spike,True,win
2025-08-17,121150027311019,Comcast,Spectrum,,,1.0,0.0,0.0,37,,volume_spike,True,win
2025-08-17,121270825121000,Spectrum,Comcast,,,2.0,0.17307692307692307,0.43028280012622466,52,11.555555555555555,volume_spike,True,win
2025-08-17,121270904021006,Spectrum,Comcast,,,2.0,0.375,0.49999999999999994,16,5.333333333333333,volume_spike,True,win
2025-08-17,130179605021041,Windstream,Spectrum,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,130299203082004,Comcast,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,130550105012006,Windstream,Spectrum,,,2.0,0.21739130434782608,0.4170288281141495,46,9.200000000000001,volume_spike,True,win
2025-08-17,130570906031003,Windstream,T-Mobile FWA,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,130591507011014,AT&T,Comcast,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,130591507011014,Spectrum,AT&T,,,1.0,0.16666666666666666,0.3779644730092272,36,6.0,volume_spike,True,win
2025-08-17,130630404103017,Comcast,Spectrum,,,2.0,0.25,0.4522670168666455,12,8.0,volume_spike,True,win
2025-08-17,130670302783029,Apogee Telecom,AT&T,,,1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-17,130670302783029,Apogee Telecom,Comcast,,,1.0,0.0,0.0,15,,volume_spike,True,win
2025-08-17,130670313211008,Comcast,AT&T,,,1.0,0.0,0.0,33,,volume_spike,True,win
2025-08-17,130859702063003,Windstream,AT&T,,,1.0,0.0,0.0,14,,volume_spike,True,win
2025-08-17,130950106023003,AT&T,T-Mobile FWA,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,131210105271004,Comcast,Verizon FWA,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,131230803012025,Ellijay Telephone,T-Mobile FWA,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,131350505721006,Spectrum,Comcast,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,131350507612015,AT&T,Comcast,,,2.0,0.13043478260869565,0.45769658728016005,23,15.333333333333334,volume_spike,True,win
2025-08-17,131370005022041,Windstream,AT&T,,,1.0,0.1111111111111111,0.33333333333333337,9,9.0,volume_spike,True,win
2025-08-17,131390007032009,Comcast,Spectrum,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,131390012024003,AT&T,Comcast,,,1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,131390014061018,AT&T,Comcast,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,131510701261006,Comcast,Spectrum,,,1.0,0.07692307692307693,0.271746488194703,26,13.0,volume_spike,True,win
2025-08-17,131510702123004,AT&T,Comcast,,,2.0,0.0,0.0,15,,volume_spike,True,win
2025-08-17,131510703161003,Spectrum,Verizon FWA,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,131790103023004,Comcast,Spectrum,,,1.0,0.06666666666666667,0.2581988897471611,15,15.0,volume_spike,True,win
2025-08-17,132450109033005,Comcast,AT&T,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,132971107023006,City of Monroe,Windstream,,,2.0,0.1,0.31622776601683794,10,20.0,volume_spike,True,win
2025-08-17,150090311053006,Spectrum,T-Mobile FWA,,,1.0,0.09090909090909091,0.30151134457776363,11,11.0,volume_spike,True,win
2025-08-17,160270206041001,CenturyLink,Cable One,,,1.0,0.0,0.0,7,,volume_spike,True,win
2025-08-17,160270209051015,Cable One,CenturyLink,,,2.0,0.3333333333333333,0.4923659639173309,12,6.0,volume_spike,True,win
2025-08-17,160270209051015,Cable One,Spectrum,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,170318241292015,Comcast,AT&T,,,1.0,0.14285714285714285,0.3631365196012814,14,7.0,volume_spike,True,win
2025-08-17,170898507061098,AT&T,Comcast,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,170938901051053,Metronet,Comcast,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,170938906011024,Comcast,Verizon FWA,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,170978608121037,Comcast,T-Mobile FWA,,,1.0,0.0,0.0,11,,volume_spike,True,win
2025-08-17,171118709071047,AT&T,Comcast,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,171130011083059,Pavlov Media,Comcast,,,1.0,0.13333333333333333,0.5163977794943222,15,7.5,volume_spike,True,win
2025-08-17,171635043582121,Clearwave Communications,Comcast,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,171670037011016,Cass Cable TV,Comcast,,,1.0,0.0,0.0,6,,volume_spike,True,win
2025-08-17,171978810073003,Comcast,AT&T,,,1.0,0.125,0.3535533905932738,8,8.0,volume_spike,True,win
2025-08-17,171978810073003,Comcast,Spectrum,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,180859610011024,Mediacom,Comcast,,,1.0,0.0,0.0,9,,volume_spike,True,win
2025-08-17,180950018012022,AT&T,Comcast,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,180973226013003,AT&T,Spectrum,,,1.0,0.16666666666666666,0.408248290463863,6,6.0,volume_spike,True,win
2025-08-17,180973536002032,AT&T,Spectrum,,,1.0,0.13333333333333333,0.35186577527449836,15,7.5,volume_spike,True,win
2025-08-17,181630037021019,Spectrum,AT&T,,,1.0,0.14285714285714285,0.36313651960128146,14,7.0,volume_spike,True,win
2025-08-17,181630107011034,Astound Broadband,Spectrum,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,181670112022010,Spectrum,T-Mobile FWA,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,190490508161017,CenturyLink,Metronet,,,1.0,0.08333333333333333,0.2886751345948129,12,12.0,volume_spike,True,win
2025-08-17,191530102141003,CenturyLink,Google Fiber,,,1.0,0.0,0.0,18,,volume_spike,True,win
2025-08-17,191530107081006,Mediacom,Cox Communications,,,1.0,0.0,0.0,4,,volume_spike,True,win
2025-08-17,200150202081004,AT&T,Spectrum,,,1.0,0.14285714285714285,0.37796447300922725,7,7.0,volume_spike,True,win
2025-08-17,200379576021010,Craw-Kan Telephone Cooperative,Cox Communications,,,1.0,0.0,0.0,3,,volume_spike,True,win
2025-08-17,200910534233001,Google Fiber,AT&T,,,1.0,0.0,0.0,8,,volume_spike,True,win
2025-08-17,200910538013057,Brightspeed,Spectrum,,,3.0,0.25,0.4522670168666455,12,12.0,volume_spike,True,win
2025-08-17,201610008011015,AT&T,Comcast,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,201730043011062,AT&T,Spectrum,,,1.0,0.0,0.0,5,,volume_spike,True,win
2025-08-17,201730100061000,AT&T,Cox Communications,,,1.0,0.0,0.0,4,,volume_spike,True,win
