the_date,dow,dow_name_target,census_blockid,winner,loser,state,dma_name,metric_value,dow_name_baseline,mean_value,std_value,min_value,max_value,q1,q3,historical_count,z_score,iqr,iqr_lower,iqr_upper,is_z_outlier,is_iqr_outlier,is_outlier,outlier_type,mover_ind,metric_type
2025-06-19,4,Thursday,360810757021001,Spectrum,Comcast,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,360810991003006,Spectrum,T-Mobile FWA,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,360819901000002,Verizon,Spectrum,New York,"New York, NY-NJ-CT-PA",2.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,2.4999999995,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,360870101013000,Verizon,Altice,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,361031245003006,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,361031458082008,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-06-19,4,Thursday,361031463002021,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-06-19,4,Thursday,361031466111002,Altice,Spectrum,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,361031466111002,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,361031581071010,Altice,Verizon,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.6324555320336759,0.0,2.0,1.0,1.0,6.0,-1.5811388298341895,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-06-19,4,Thursday,361031584011005,Altice,Comcast,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,361119515004037,Spectrum,Altice,New York,"New York, NY-NJ-CT-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,360550075001006,Spectrum,Comcast,New York,"Rochester, NY",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,360670056021014,Spectrum,Comcast,New York,"Syracuse, NY",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,360775902023025,Spectrum,Comcast,New York,"Utica, NY",2.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370970604002012,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370970614031021,Spectrum,Comcast,North Carolina,"Charlotte, NC-SC",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371090711013001,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371190012003033,AT&T,Spectrum,North Carolina,"Charlotte, NC-SC",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,371190015073004,T-Mobile FWA,Spectrum,North Carolina,"Charlotte, NC-SC",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371190044002010,Spectrum,AT&T,North Carolina,"Charlotte, NC-SC",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371190054031018,T-Mobile FWA,Comcast,North Carolina,"Charlotte, NC-SC",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371539708003014,Spectrum,AT&T,North Carolina,"Charlotte, NC-SC",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370570612022019,Windstream,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370670035004000,Lumos,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.2,0.4472135954999579,1.0,2.0,1.0,1.0,5.0,-2.6832815723997476,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370670038041021,AT&T,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370810128041025,Spectrum,Comcast,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370810165022036,AT&T,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370810165022036,Lumos,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371570403002028,Spectrum,Verizon FWA,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371719310023023,Surry Telephone Membership Corporation,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371970501013005,Yadkin Valley Telephone,Spectrum,North Carolina,"Greensboro-High Point-Winston Salem, NC-VA",0.0,Thursday,1.3333333333333333,0.5773502691896257,1.0,2.0,1.0,1.5,3.0,-2.309401076358503,0.5,0.25,2.25,False,True,True,statistical,True,win
2025-06-19,4,Thursday,371179702004000,Altice,Brightspeed,North Carolina,"Greenville-New Bern-Washington, NC",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370210005003000,Spectrum,Comcast,North Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371499201042050,Windstream,Spectrum,North Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",0.0,Thursday,0.8,0.4472135954999579,0.0,1.0,1.0,1.0,5.0,-1.788854381599832,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370559701021034,Spectrum,Verizon,North Carolina,"Norfolk-Portsmouth-Newport News, VA-NC",2.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370510006005006,Spectrum,Brightspeed,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370510025011009,Spectrum,Metronet,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370510025013022,Spectrum,Verizon,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370510033072000,Spectrum,AT&T,North Carolina,"Raleigh-Durham, NC-VA",2.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370630007001032,Spectrum,T-Mobile FWA,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370650203004025,Brightspeed,Altice,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370650213003006,Altice,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,370690605023033,Brightspeed,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-06-19,4,Thursday,370939703004034,Metronet,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371010410013005,Lumos,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,2.5,0.7071067811865476,2.0,3.0,2.25,2.75,2.0,-2.1213203432596424,0.5,1.5,3.5,False,True,True,statistical,True,win
2025-06-19,4,Thursday,371459203001028,Spectrum,Brightspeed,North Carolina,"Raleigh-Durham, NC-VA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,4.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371830527013012,AT&T,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-06-19,4,Thursday,371830535171004,Google Fiber,AT&T,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,371830535183005,Google Fiber,Spectrum,North Carolina,"Raleigh-Durham, NC-VA",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391450034001006,Spectrum,Frontier,Ohio,"Charleston-Huntington, WV-KY-OH",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390170109031001,Spectrum,Comcast,Ohio,"Cincinnati, OH-KY-IN",0.0,Thursday,0.75,0.49999999999999994,0.0,1.0,0.75,1.0,4.0,-1.4999999997000004,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-06-19,4,Thursday,390610211021001,Cincinnati Bell,Spectrum,Ohio,"Cincinnati, OH-KY-IN",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390070007034001,Spectrum,Windstream,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-06-19,4,Thursday,390779156001010,Spectrum,Frontier,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391034082021003,Armstrong,AT&T,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391336002001034,Spectrum,AT&T,Ohio,"Cleveland-Akron, OH",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391336006032009,Spectrum,Brightspeed,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391535052001033,Spectrum,AT&T,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391535088005006,Spectrum,AT&T,Ohio,"Cleveland-Akron, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390490002103006,Atlantic Broadband,Spectrum,Ohio,"Columbus, OH",0.0,Thursday,1.25,0.49999999999999994,1.0,2.0,1.0,1.25,4.0,-2.4999999995000004,0.25,0.625,1.625,False,True,True,statistical,True,win
2025-06-19,4,Thursday,390490088112002,Spectrum,AT&T,Ohio,"Columbus, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390490094971040,AT&T,Spectrum,Ohio,"Columbus, OH",0.0,Thursday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-06-19,4,Thursday,390739650002038,Frontier,Spectrum,Ohio,"Columbus, OH",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391130214002000,Spectrum,AT&T,Ohio,"Dayton, OH",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390030139002006,Brightspeed,Spectrum,Ohio,"Lima, OH",3.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,20000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,391719508001000,Spectrum,Frontier,Ohio,"Toledo, OH-MI",1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,390998116003000,Armstrong,AT&T,Ohio,"Youngstown, OH-PA",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-06-19,4,Thursday,400099662003036,Cable One,Bluepeak,Oklahoma,"Oklahoma City, OK",0.0,Thursday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010439648003004,Sprout Fiber Internet,Spectrum,Alabama,"Birmingham, AL",0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,011170303411030,Spectrum,Comcast,Alabama,"Birmingham, AL",0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,011270207002030,AT&T,Spectrum,Alabama,"Birmingham, AL",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010770118021054,Spectrum,Comcast,Alabama,"Huntsville-Decatur, AL-TN",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010030108002048,Mediacom,Comcast,Alabama,"Mobile-Pensacola, AL-FL-MS",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010970037103027,AT&T,Comcast,Alabama,"Mobile-Pensacola, AL-FL-MS",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010970037103027,Comcast,AT&T,Alabama,"Mobile-Pensacola, AL-FL-MS",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010010204002000,Spectrum,AT&T,Alabama,"Montgomery-Selma, AL",0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,010010204002000,WOW!,Spectrum,Alabama,"Montgomery-Selma, AL",1.0,Friday,0.4,0.8944271909999159,0.0,2.0,0.0,0.0,5.0,0.6708203931749369,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-15,5,Friday,010399626001026,Mediacom,Buzz Broadband,Alabama,"Montgomery-Selma, AL",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,011239624004036,Spectrum,AT&T,Alabama,"Montgomery-Selma, AL",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,020200016012018,General Communications,Starlink,Alaska,"Anchorage, AK",0.0,Friday,1.3333333333333333,0.5773502691896257,1.0,2.0,1.0,1.5,3.0,-2.309401076358503,0.5,0.25,2.25,False,True,True,statistical,True,win
2025-08-15,5,Friday,040130923073016,Cox Communications,CenturyLink,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131033033010,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131049003000,Cox Communications,Comcast,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131053003017,Cox Communications,CenturyLink,Arizona,"Phoenix, AZ",0.0,Friday,1.0,0.6324555320336759,0.0,2.0,1.0,1.0,6.0,-1.5811388298341895,0.0,1.0,1.0,False,True,True,statistical,True,win
2025-08-15,5,Friday,040131062001019,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131083021008,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131083021008,CenturyLink,Spectrum,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131162031017,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040131165002012,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",2.0,Friday,0.5,0.7071067811865476,0.0,1.0,0.25,0.75,2.0,2.1213203432596424,0.5,-0.5,1.5,False,True,True,statistical,True,win
2025-08-15,5,Friday,040133184003000,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",2.0,Friday,0.8571428571428571,0.6900655593423543,0.0,2.0,0.5,1.0,7.0,1.65615734218165,0.5,-0.25,1.75,False,True,True,statistical,True,win
2025-08-15,5,Friday,040133199081015,Cox Communications,Spectrum,Arizona,"Phoenix, AZ",2.0,Friday,0.3333333333333333,0.5773502691896257,0.0,1.0,0.0,0.5,3.0,2.886751345448129,0.5,-0.75,1.25,False,True,True,statistical,True,win
2025-08-15,5,Friday,040134226391017,Cox Communications,Comcast,Arizona,"Phoenix, AZ",1.0,Friday,0.25,0.5,0.0,1.0,0.0,0.25,4.0,1.4999999997,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-15,5,Friday,040135230053013,Cox Communications,CenturyLink,Arizona,"Phoenix, AZ",0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-15,5,Friday,040135230053013,Cox Communications,Spectrum,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040136119001006,Cox Communications,CenturyLink,Arizona,"Phoenix, AZ",0.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,3.0,-10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040137233041129,Cox Communications,CenturyLink,Arizona,"Phoenix, AZ",0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-15,5,Friday,040138143002017,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040138170002019,CenturyLink,Cox Communications,Arizona,"Phoenix, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040159515014011,Altice,Comcast,Arizona,"Phoenix, AZ",0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-15,5,Friday,040190040351000,Cox Communications,Comcast,Arizona,"Tucson, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040190046341036,Comcast,Spectrum,Arizona,"Tucson, AZ",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,040190047112006,Comcast,Spectrum,Arizona,"Tucson, AZ",1.0,Friday,0.2,0.4472135954999579,0.0,1.0,0.0,0.0,5.0,1.788854381599832,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-15,5,Friday,040270109142080,Spectrum,Comcast,Arizona,"Yuma-El Centro, AZ-CA",1.0,Friday,0.125,0.3535533905932738,0.0,1.0,0.0,0.0,8.0,2.4748737334529163,0.0,0.0,0.0,False,True,True,statistical,True,win
2025-08-15,5,Friday,040270109142080,Spectrum,Verizon FWA,Arizona,"Yuma-El Centro, AZ-CA",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,050850207002052,Brightspeed,Altice,Arkansas,"Little Rock-Pine Bluff, AR",2.0,Friday,1.0,0.0,1.0,1.0,1.0,1.0,2.0,10000000000.0,0.0,1.0,1.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,051399508001002,Altice,AT&T,Arkansas,"Monroe-El Dorado, LA-AR",1.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,060070009031005,Comcast,AT&T,California,"Chico-Redding, CA",0.0,Friday,1.5,0.7071067811865476,1.0,2.0,1.25,1.75,2.0,-2.1213203432596424,0.5,0.5,2.5,False,True,True,statistical,True,win
2025-08-15,5,Friday,060190026012000,Comcast,Spectrum,California,"Fresno-Visalia, CA",0.0,Friday,0.75,0.5,0.0,1.0,0.75,1.0,4.0,-1.4999999997,0.25,0.375,1.375,False,True,True,statistical,True,win
2025-08-15,5,Friday,060190026022012,AT&T,Comcast,California,"Fresno-Visalia, CA",3.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30000000000.0,0.0,0.0,0.0,True,True,True,statistical,True,win
2025-08-15,5,Friday,060190038091005,AT&T,Comcast,California,"Fresno-Visalia, CA",2.0,Friday,0.375,0.744023809142845,0.0,2.0,0.0,0.25,8.0,2.184069891061254,0.25,-0.375,0.625,False,True,True,statistical,True,win
2025-08-15,5,Friday,060190043022007,AT&T,Comcast,California,"Fresno-Visalia, CA",2.0,Friday,1.0,0.5773502691896257,0.0,2.0,1.0,1.0,7.0,1.7320508072688774,0.0,1.0,1.0,False,True,True,statistical,True,win
