the_date,state,dma_name,winner,loser,suppress_amount,reason
2025-03-12,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,6.0,Pct Increase > 30%
2025-03-12,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,6.666666666666666,Pct Increase > 30%
2025-03-12,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,5.333333333333334,Pct Increase > 30%
2025-03-12,Florida,"Ft. Myers-Naples, FL",CenturyLink,Comcast,3.0,Pct Increase > 30%
2025-03-12,New York,"New York, NY",Verizon,Comcast,7.0,Pct Increase > 30%
2025-03-13,California,"Fresno-Visalia, CA",Comcast,AT&T,8.666666666666666,Z-Score > 1.5
2025-03-13,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,6.0,Z-Score > 1.5
2025-03-13,Florida,"Miami-Ft. Lauderdale, FL",Comcast,T-Mobile FWA,8.666666666666666,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",Spectrum,Comcast,7.666666666666666,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,7.333333333333334,Z-Score > 1.5
2025-03-13,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,12.0,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",Comcast,AT&T,23.0,Z-Score > 1.5
2025-03-13,Colorado,"Denver, CO",CenturyLink,Comcast,5.666666666666667,Z-Score > 1.5
2025-03-13,Texas,"San Antonio, TX",T-Mobile FWA,Spectrum,9.0,Z-Score > 1.5
2025-03-13,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,8.333333333333332,Z-Score > 1.5
2025-03-13,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,10.333333333333334,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",Comcast,AT&T,6.666666666666667,Z-Score > 1.5
2025-03-13,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Spectrum,8.666666666666666,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",Comcast,Spectrum,6.666666666666667,Z-Score > 1.5
2025-03-13,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,6.666666666666666,Z-Score > 1.5
2025-03-13,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,13.0,Z-Score > 1.5
2025-03-13,Colorado,"Denver, CO",Comcast,Spectrum,6.333333333333334,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,7.666666666666667,Z-Score > 1.5
2025-03-13,Nevada,"Las Vegas, NV",Cox Communications,Spectrum,8.666666666666668,Z-Score > 1.5
2025-03-13,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,5.333333333333333,Z-Score > 1.5
2025-03-13,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,13.333333333333334,Z-Score > 1.5
2025-03-13,Arizona,"Phoenix, AZ",T-Mobile FWA,Cox Communications,8.666666666666666,Z-Score > 1.5
2025-03-13,California,"Los Angeles, CA",Spectrum,Frontier,16.666666666666664,Z-Score > 1.5
2025-03-13,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,19.0,Z-Score > 1.5
2025-03-13,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,8.0,Z-Score > 1.5
2025-03-13,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,7.0,Z-Score > 1.5
2025-03-13,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,7.0,Z-Score > 1.5
2025-03-13,Texas,"Houston, TX",AT&T,Spectrum,7.666666666666666,Z-Score > 1.5
2025-03-13,North Carolina,"Charlotte, NC",Spectrum,AT&T,8.0,Z-Score > 1.5
2025-03-13,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,10.333333333333334,Z-Score > 1.5
2025-03-13,New York,"New York, NY",Altice,Spectrum,10.333333333333332,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,8.666666666666668,Z-Score > 1.5
2025-03-13,New York,"New York, NY",Altice,Comcast,8.666666666666668,Pct Increase > 30%
2025-03-13,Texas,"Houston, TX",Comcast,AT&T,18.333333333333336,Pct Increase > 30%
2025-03-13,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,7.666666666666666,Pct Increase > 30%
2025-03-13,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,10.0,Pct Increase > 30%
2025-03-13,Oregon,"Portland, OR",CenturyLink,Comcast,8.0,Pct Increase > 30%
2025-03-13,Missouri,"Kansas City, MO",Google Fiber,Spectrum,6.0,Pct Increase > 30%
2025-03-13,Florida,"Ft. Myers-Naples, FL",Comcast,Verizon,6.0,Pct Increase > 30%
2025-03-13,California,"Los Angeles, CA",AT&T,Spectrum,8.0,Pct Increase > 30%
2025-03-13,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,6.666666666666667,Pct Increase > 30%
2025-03-13,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,7.333333333333333,Pct Increase > 30%
2025-03-13,Maryland,"Baltimore, MD",Comcast,Verizon,5.666666666666667,Pct Increase > 30%
2025-03-13,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,5.0,Pct Increase > 30%
2025-03-13,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,4.333333333333333,Pct Increase > 30%
2025-03-13,California,"Los Angeles, CA",Frontier,Spectrum,10.666666666666668,Pct Increase > 30%
2025-03-13,Massachusetts,"Boston, MA",Verizon,Comcast,3.0,Pct Increase > 30%
2025-03-13,California,"Los Angeles, CA",Spectrum,AT&T,10.666666666666666,Pct Increase > 30%
2025-03-13,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,9.666666666666668,Pct Increase > 30%
2025-03-13,Illinois,"Chicago, IL",AT&T,Comcast,6.333333333333333,Pct Increase > 30%
2025-03-13,Illinois,"Chicago, IL",Comcast,Spectrum,5.0,Pct Increase > 30%
2025-03-13,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,6.333333333333334,Pct Increase > 30%
2025-03-13,Florida,"Ft. Myers-Naples, FL",Comcast,Spectrum,5.0,Pct Increase > 30%
2025-03-13,Georgia,"Atlanta, GA",AT&T,Spectrum,4.333333333333333,Pct Increase > 30%
2025-03-13,Georgia,"Atlanta, GA",Comcast,Spectrum,6.333333333333334,Pct Increase > 30%
2025-03-13,Georgia,"Atlanta, GA",AT&T,Comcast,8.0,Pct Increase > 30%
2025-03-13,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,5.0,Pct Increase > 30%
2025-03-13,New Jersey,"New York, NY",Altice,Verizon,4.666666666666666,Pct Increase > 30%
2025-03-13,California,"Los Angeles, CA",Spectrum,Comcast,4.0,Pct Increase > 30%
2025-03-13,New York,"New York, NY",Verizon,Altice,3.666666666666666,Pct Increase > 30%
2025-03-13,Texas,"Houston, TX",T-Mobile FWA,Comcast,3.333333333333334,Pct Increase > 30%
2025-03-13,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,3.333333333333334,Pct Increase > 30%
2025-03-14,Maryland,"Washington, DC",Verizon,Comcast,6.333333333333333,Z-Score > 1.5
2025-03-14,North Carolina,"Charlotte, NC",Windstream,Spectrum,8.333333333333334,Z-Score > 1.5
2025-03-14,Arizona,"Phoenix, AZ",Cox Communications,T-Mobile FWA,5.666666666666667,Z-Score > 1.5
2025-03-14,Missouri,"St. Louis, MO",AT&T,Spectrum,7.333333333333334,Z-Score > 1.5
2025-03-14,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,7.333333333333334,Z-Score > 1.5
2025-03-14,California,"Sacramento-Stockton-Modesto, CA",Comcast,Spectrum,7.0,Z-Score > 1.5
2025-03-14,New York,"New York, NY",Altice,Spectrum,12.333333333333332,Z-Score > 1.5
2025-03-14,Missouri,"St. Louis, MO",Spectrum,AT&T,10.0,Z-Score > 1.5
2025-03-14,Massachusetts,"Boston, MA",Comcast,Spectrum,5.333333333333333,Z-Score > 1.5
2025-03-14,Arizona,"Phoenix, AZ",Cox Communications,Verizon FWA,9.0,Z-Score > 1.5
2025-03-14,Colorado,"Denver, CO",Comcast,CenturyLink,11.0,Z-Score > 1.5
2025-03-14,Michigan,"Flint-Saginaw-Bay City, MI",Spectrum,Comcast,7.666666666666666,Z-Score > 1.5
2025-03-14,Texas,"Houston, TX",Comcast,Spectrum,8.666666666666668,Z-Score > 1.5
2025-03-14,California,"Los Angeles, CA",Spectrum,Frontier,12.333333333333334,Z-Score > 1.5
2025-03-14,North Carolina,"Charlotte, NC",AT&T,Spectrum,9.333333333333334,Z-Score > 1.5
2025-03-14,Washington,"Seattle-Tacoma, WA",Ziply Fiber,Comcast,5.666666666666667,Z-Score > 1.5
2025-03-14,Kentucky,"Lexington, KY",Windstream,Spectrum,8.666666666666666,Z-Score > 1.5
2025-03-14,Texas,"Houston, TX",Comcast,AT&T,20.666666666666664,Z-Score > 1.5
2025-03-14,New York,"New York, NY",Verizon,Spectrum,7.0,Z-Score > 1.5
2025-03-14,Georgia,"Atlanta, GA",Comcast,AT&T,10.0,Z-Score > 1.5
2025-03-14,New York,"New York, NY",Verizon,Altice,10.0,Z-Score > 1.5
2025-03-14,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,6.666666666666667,Z-Score > 1.5
2025-03-14,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,5.666666666666667,Z-Score > 1.5
2025-03-14,Illinois,"Chicago, IL",Comcast,AT&T,14.0,Z-Score > 1.5
2025-03-14,Texas,"San Antonio, TX",Spectrum,AT&T,6.0,Z-Score > 1.5
2025-03-14,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,18.333333333333336,Z-Score > 1.5
2025-03-14,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,7.333333333333333,Z-Score > 1.5
2025-03-14,Hawaii,"Honolulu, HI",Spectrum,Comcast,4.666666666666667,Z-Score > 1.5
2025-03-14,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,13.333333333333334,Z-Score > 1.5
2025-03-14,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,13.0,Pct Increase > 30%
2025-03-14,New York,"New York, NY",Altice,Verizon,8.333333333333332,Pct Increase > 30%
2025-03-14,Florida,"Miami-Ft. Lauderdale, FL",Comcast,AT&T,10.333333333333334,Pct Increase > 30%
2025-03-14,Tennessee,"Nashville, TN",AT&T,Comcast,6.333333333333333,Pct Increase > 30%
2025-03-14,Florida,"Tampa-St. Petersburg, FL",Frontier,Spectrum,19.666666666666668,Pct Increase > 30%
2025-03-14,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,5.333333333333333,Pct Increase > 30%
2025-03-14,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,8.333333333333334,Pct Increase > 30%
2025-03-14,California,"Sacramento-Stockton-Modesto, CA",Comcast,AT&T,4.333333333333333,Pct Increase > 30%
2025-03-14,California,"Los Angeles, CA",Frontier,Spectrum,11.333333333333332,Pct Increase > 30%
2025-03-14,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,6.333333333333333,Pct Increase > 30%
2025-03-14,New Jersey,"New York, NY",Altice,Comcast,5.666666666666667,Pct Increase > 30%
2025-03-14,Illinois,"Chicago, IL",Comcast,Spectrum,8.666666666666668,Pct Increase > 30%
2025-03-14,North Carolina,"Charlotte, NC",Spectrum,AT&T,5.333333333333333,Pct Increase > 30%
2025-03-14,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,7.666666666666667,Pct Increase > 30%
2025-03-14,Colorado,"Denver, CO",CenturyLink,Comcast,5.0,Pct Increase > 30%
2025-03-14,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,8.333333333333332,Pct Increase > 30%
2025-03-14,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,6.0,Pct Increase > 30%
2025-03-14,Illinois,"Chicago, IL",AT&T,Comcast,4.666666666666666,Pct Increase > 30%
2025-03-14,Georgia,"Atlanta, GA",AT&T,Comcast,5.666666666666668,Pct Increase > 30%
2025-03-14,Michigan,"Detroit, MI",AT&T,Comcast,3.666666666666667,Pct Increase > 30%
2025-03-14,Texas,"Houston, TX",AT&T,Comcast,12.333333333333332,Pct Increase > 30%
2025-03-14,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,4.333333333333333,Pct Increase > 30%
2025-03-14,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,3.666666666666667,Pct Increase > 30%
2025-03-14,Texas,"Houston, TX",Comcast,T-Mobile FWA,5.333333333333333,Pct Increase > 30%
2025-03-14,Georgia,"Atlanta, GA",AT&T,Spectrum,5.0,Pct Increase > 30%
2025-03-14,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,2.666666666666667,Pct Increase > 30%
2025-03-14,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,8.0,Pct Increase > 30%
2025-03-14,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Comcast,5.0,Pct Increase > 30%
2025-03-14,California,"Los Angeles, CA",Spectrum,Comcast,3.666666666666666,Pct Increase > 30%
2025-03-14,North Carolina,"Raleigh-Durham, NC",Brightspeed,Spectrum,2.666666666666667,Pct Increase > 30%
2025-03-14,New York,"New York, NY",Altice,Comcast,4.0,Pct Increase > 30%
2025-03-14,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,2.666666666666667,Pct Increase > 30%
2025-03-14,Utah,"Salt Lake City, UT",Comcast,CenturyLink,8.0,Pct Increase > 30%
2025-03-15,Tennessee,"Memphis, TN",Comcast,AT&T,10.333333333333334,Z-Score > 1.5
2025-03-15,Texas,"Dallas-Ft. Worth, TX",AT&T,Altice,8.0,Z-Score > 1.5
2025-03-15,New York,"New York, NY",T-Mobile FWA,Spectrum,9.666666666666666,Z-Score > 1.5
2025-03-15,Wisconsin,"Madison, WI",TDS Telecom,Spectrum,9.0,Z-Score > 1.5
2025-03-15,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,10.333333333333334,Z-Score > 1.5
2025-03-15,Georgia,"Atlanta, GA",Spectrum,Comcast,13.0,Z-Score > 1.5
2025-03-15,New Jersey,"Philadelphia, PA",Comcast,Spectrum,7.333333333333334,Z-Score > 1.5
2025-03-15,Maryland,"Washington, DC",Comcast,Verizon,9.333333333333334,Z-Score > 1.5
2025-03-15,Florida,"Orlando-Daytona Beach-Melbourne, FL",Verizon FWA,Spectrum,6.666666666666667,Z-Score > 1.5
2025-03-15,North Carolina,"Raleigh-Durham, NC",Brightspeed,Spectrum,10.666666666666666,Z-Score > 1.5
2025-03-15,Tennessee,"Knoxville, TN",AT&T,Comcast,8.666666666666666,Z-Score > 1.5
2025-03-15,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,AT&T,8.666666666666668,Z-Score > 1.5
2025-03-15,Tennessee,"Nashville, TN",Comcast,AT&T,20.0,Z-Score > 1.5
2025-03-15,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Spectrum,7.666666666666666,Z-Score > 1.5
2025-03-15,Illinois,"Chicago, IL",Comcast,AT&T,29.0,Z-Score > 1.5
2025-03-15,Alabama,"Birmingham, AL",AT&T,Spectrum,10.0,Z-Score > 1.5
2025-03-15,Indiana,"Indianapolis, IN",Comcast,Spectrum,14.0,Z-Score > 1.5
2025-03-15,Colorado,"Colorado Springs-Pueblo, CO",Comcast,CenturyLink,7.333333333333334,Z-Score > 1.5
2025-03-15,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,17.0,Z-Score > 1.5
2025-03-15,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,11.0,Z-Score > 1.5
2025-03-15,Michigan,"Detroit, MI",Comcast,Spectrum,15.333333333333334,Z-Score > 1.5
2025-03-15,Oregon,"Portland, OR",Comcast,Spectrum,10.666666666666668,Z-Score > 1.5
2025-03-15,Virginia,"Norfolk-Portsmouth-Newport News, VA",Cox Communications,Spectrum,7.0,Z-Score > 1.5
2025-03-15,North Carolina,"Charlotte, NC",AT&T,Spectrum,10.666666666666666,Z-Score > 1.5
2025-03-15,Colorado,"Denver, CO",Comcast,CenturyLink,17.666666666666664,Z-Score > 1.5
2025-03-15,California,"Los Angeles, CA",Verizon FWA,Spectrum,10.666666666666666,Z-Score > 1.5
2025-03-15,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,14.333333333333334,Z-Score > 1.5
2025-03-15,Wisconsin,"Milwaukee, WI",Spectrum,AT&T,10.0,Z-Score > 1.5
2025-03-15,Maine,"Portland-Auburn, ME",Spectrum,Comcast,4.666666666666667,Z-Score > 1.5
2025-03-15,New York,"New York, NY",T-Mobile FWA,Altice,12.333333333333332,Z-Score > 1.5
2025-03-15,Missouri,"St. Louis, MO",AT&T,Spectrum,18.666666666666668,Z-Score > 1.5
2025-03-15,Oregon,"Portland, OR",Ziply Fiber,Comcast,8.333333333333334,Z-Score > 1.5
2025-03-15,Florida,"Orlando-Daytona Beach-Melbourne, FL",CenturyLink,Comcast,8.333333333333332,Z-Score > 1.5
2025-03-15,West Virginia,"Charleston-Huntington, WV",Frontier,Altice,13.0,Z-Score > 1.5
2025-03-15,Tennessee,"Memphis, TN",AT&T,Comcast,7.333333333333334,Z-Score > 1.5
2025-03-15,Kentucky,"Lexington, KY",Spectrum,Windstream,8.333333333333332,Z-Score > 1.5
2025-03-15,Georgia,"Atlanta, GA",AT&T,Spectrum,14.0,Z-Score > 1.5
2025-03-15,North Carolina,"Raleigh-Durham, NC",AT&T,Spectrum,10.0,Z-Score > 1.5
2025-03-15,California,"Los Angeles, CA",Spectrum,Frontier,19.666666666666668,Z-Score > 1.5
2025-03-15,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,17.0,Z-Score > 1.5
2025-03-15,Connecticut,"Hartford & New Haven, CT",Frontier,Spectrum,7.0,Z-Score > 1.5
2025-03-15,California,"Sacramento-Stockton-Modesto, CA",T-Mobile FWA,Comcast,7.0,Z-Score > 1.5
2025-03-15,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Comcast,11.666666666666666,Z-Score > 1.5
2025-03-15,Missouri,"St. Louis, MO",Spectrum,AT&T,10.0,Z-Score > 1.5
2025-03-15,Ohio,"Cleveland-Akron, OH",T-Mobile FWA,Spectrum,5.0,Z-Score > 1.5
2025-03-15,Ohio,"Columbus, OH",Frontier,Spectrum,8.0,Z-Score > 1.5
2025-03-15,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,7.333333333333334,Z-Score > 1.5
2025-03-15,California,"Sacramento-Stockton-Modesto, CA",Comcast,AT&T,14.333333333333334,Z-Score > 1.5
2025-03-15,Florida,"Jacksonville, FL",Comcast,Spectrum,14.333333333333332,Z-Score > 1.5
2025-03-15,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,5.666666666666667,Z-Score > 1.5
2025-03-15,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,30.333333333333336,Z-Score > 1.5
2025-03-15,Alabama,"Birmingham, AL",T-Mobile FWA,Spectrum,5.333333333333333,Z-Score > 1.5
2025-03-15,Illinois,"Chicago, IL",AT&T,Comcast,18.333333333333336,Z-Score > 1.5
2025-03-15,Kentucky,"Louisville, KY",Spectrum,AT&T,7.0,Z-Score > 1.5
2025-03-15,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,16.666666666666664,Z-Score > 1.5
2025-03-15,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,15.666666666666668,Z-Score > 1.5
2025-03-15,New Hampshire,"Boston, MA",Consolidated,Comcast,11.0,Z-Score > 1.5
2025-03-15,Georgia,"Atlanta, GA",Comcast,AT&T,19.666666666666668,Z-Score > 1.5
2025-03-15,North Carolina,"Charlotte, NC",Spectrum,Windstream,4.666666666666667,Z-Score > 1.5
2025-03-15,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,15.333333333333334,Z-Score > 1.5
2025-03-15,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,10.666666666666666,Pct Increase > 30%
2025-03-15,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,3.333333333333334,Pct Increase > 30%
2025-03-15,Florida,"Jacksonville, FL",Comcast,AT&T,10.333333333333332,Pct Increase > 30%
2025-03-15,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Comcast,Spectrum,8.333333333333332,Pct Increase > 30%
2025-03-15,Texas,"Houston, TX",Comcast,AT&T,31.0,Pct Increase > 30%
2025-03-15,Texas,"Houston, TX",Comcast,Altice,5.333333333333333,Pct Increase > 30%
2025-03-15,New Jersey,"New York, NY",Comcast,Verizon,5.666666666666667,Pct Increase > 30%
2025-03-15,New Jersey,"Philadelphia, PA",Comcast,T-Mobile FWA,5.666666666666667,Pct Increase > 30%
2025-03-15,Virginia,"Washington, DC",Verizon,Comcast,17.0,Pct Increase > 30%
2025-03-15,Massachusetts,"Boston, MA",Comcast,Verizon,9.333333333333334,Pct Increase > 30%
2025-03-15,Colorado,"Denver, CO",CenturyLink,Comcast,15.333333333333334,Pct Increase > 30%
2025-03-15,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,9.0,Pct Increase > 30%
2025-03-15,Nevada,"Las Vegas, NV",Cox Communications,Comcast,6.333333333333333,Pct Increase > 30%
2025-03-15,Florida,"Tampa-St. Petersburg, FL",Spectrum,T-Mobile FWA,8.0,Pct Increase > 30%
2025-03-15,Texas,"Houston, TX",Comcast,T-Mobile FWA,14.333333333333334,Pct Increase > 30%
2025-03-15,Maryland,"Baltimore, MD",Comcast,Verizon,7.0,Pct Increase > 30%
2025-03-15,New York,"New York, NY",Spectrum,Comcast,7.0,Pct Increase > 30%
2025-03-15,New York,"New York, NY",Altice,Verizon,20.0,Pct Increase > 30%
2025-03-15,Georgia,"Atlanta, GA",Spectrum,AT&T,7.333333333333333,Pct Increase > 30%
2025-03-15,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,CenturyLink,3.666666666666667,Pct Increase > 30%
2025-03-15,California,"Los Angeles, CA",AT&T,Spectrum,17.0,Pct Increase > 30%
2025-03-15,Colorado,"Denver, CO",Comcast,Spectrum,8.333333333333334,Pct Increase > 30%
2025-03-15,Georgia,"Atlanta, GA",T-Mobile FWA,Spectrum,4.333333333333333,Pct Increase > 30%
2025-03-15,Texas,"Austin, TX",Spectrum,AT&T,4.666666666666667,Pct Increase > 30%
2025-03-15,Illinois,"Chicago, IL",Comcast,Spectrum,15.333333333333334,Pct Increase > 30%
2025-03-15,Tennessee,"Nashville, TN",AT&T,Comcast,6.666666666666667,Pct Increase > 30%
2025-03-15,North Carolina,"Charlotte, NC",Verizon FWA,Spectrum,6.666666666666667,Pct Increase > 30%
2025-03-15,New York,"New York, NY",Spectrum,Verizon,6.0,Pct Increase > 30%
2025-03-15,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,10.333333333333332,Pct Increase > 30%
2025-03-15,Michigan,"Detroit, MI",Spectrum,Comcast,4.0,Pct Increase > 30%
2025-03-15,Michigan,"Detroit, MI",Comcast,AT&T,9.333333333333334,Pct Increase > 30%
2025-03-15,California,"Sacramento-Stockton-Modesto, CA",AT&T,Comcast,4.666666666666666,Pct Increase > 30%
2025-03-15,Michigan,"Detroit, MI",AT&T,Comcast,9.0,Pct Increase > 30%
2025-03-15,Arizona,"Phoenix, AZ",T-Mobile FWA,Cox Communications,4.333333333333333,Pct Increase > 30%
2025-03-15,Minnesota,"Minneapolis-St. Paul, MN",Comcast,CenturyLink,5.333333333333333,Pct Increase > 30%
2025-03-15,Ohio,"Cincinnati, OH",Spectrum,Cincinnati Bell,5.0,Pct Increase > 30%
2025-03-15,Florida,"Jacksonville, FL",AT&T,Comcast,6.333333333333333,Pct Increase > 30%
2025-03-15,California,"Sacramento-Stockton-Modesto, CA",Comcast,Spectrum,6.333333333333334,Pct Increase > 30%
2025-03-15,Texas,"Houston, TX",T-Mobile FWA,Comcast,10.666666666666668,Pct Increase > 30%
2025-03-15,Wisconsin,"Milwaukee, WI",Spectrum,Comcast,4.333333333333333,Pct Increase > 30%
2025-03-15,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Spectrum,3.0,Pct Increase > 30%
2025-03-15,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Spectrum,8.0,Pct Increase > 30%
2025-03-15,North Carolina,"Charlotte, NC",Spectrum,AT&T,11.333333333333332,Pct Increase > 30%
2025-03-15,Massachusetts,"Boston, MA",Comcast,Spectrum,5.333333333333334,Pct Increase > 30%
2025-03-15,Texas,"Houston, TX",T-Mobile FWA,AT&T,4.333333333333333,Pct Increase > 30%
2025-03-15,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,6.0,Pct Increase > 30%
2025-03-15,Indiana,"Indianapolis, IN",AT&T,Comcast,5.666666666666666,Pct Increase > 30%
2025-03-15,Florida,"Ft. Myers-Naples, FL",Comcast,CenturyLink,6.666666666666666,Pct Increase > 30%
2025-03-15,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,11.666666666666666,Pct Increase > 30%
2025-03-15,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,5.333333333333334,Pct Increase > 30%
2025-03-15,California,"Los Angeles, CA",Spectrum,Verizon FWA,4.666666666666667,Pct Increase > 30%
2025-03-15,New Jersey,"New York, NY",Altice,T-Mobile FWA,4.666666666666667,Pct Increase > 30%
2025-03-15,Florida,"Tampa-St. Petersburg, FL",Verizon FWA,Spectrum,3.666666666666667,Pct Increase > 30%
2025-03-15,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,12.0,Pct Increase > 30%
2025-03-15,Massachusetts,"Boston, MA",T-Mobile FWA,Comcast,7.333333333333334,Pct Increase > 30%
2025-03-15,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,7.0,Pct Increase > 30%
2025-03-15,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,4.0,Pct Increase > 30%
