the_date,winner,loser,dma_name,day_of_week,total_wins,avg_wins,stddev_wins,n_periods,zscore
2025-08-05,Spectrum,Verizon,"Charlotte, NC",2,5.0,1.5454545454545454,1.1281521496355325,11,3.062127263296445
2025-08-05,Starlink,AT&T,"Los Angeles, CA",2,0.0,1.5,0.5773502691896257,4,-2.598076211353316
2025-08-05,Starlink,Spectrum,"Dallas-Ft. Worth, TX",2,5.0,1.4444444444444444,1.3333333333333333,9,2.6666666666666665
2025-08-05,T-Mobile FWA,Altice,"Tampa-St. Petersburg, FL",2,3.0,1.5714285714285714,0.5345224838248488,7,2.6726124191242437
2025-08-05,T-Mobile FWA,Mediacom,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-05,T-Mobile FWA,Comcast,"Roanoke-Lynchburg, VA",2,0.0,1.3333333333333333,0.5163977794943223,6,-2.5819888974716108
2025-08-05,T-Mobile FWA,Cox Communications,"Philadelphia, PA",2,2.0,0.7,0.48304589153964794,10,2.6912556814351816
2025-08-05,T-Mobile FWA,AT&T,"Louisville, KY",2,2.0,0.7142857142857143,0.4879500364742666,7,2.6349301969610393
2025-08-05,T-Mobile FWA,Spectrum,"Laredo, TX",2,2.0,0.8,0.4472135954999579,5,2.6832815729997477
2025-08-05,T-Mobile FWA,Windstream,"Tallahassee, FL-Thomasville, GA",2,3.0,1.0,0.6324555320336759,6,3.162277660168379
2025-08-05,T-Mobile FWA,Cox Communications,"San Diego, CA",2,1.0,3.2222222222222223,0.8333333333333333,9,-2.666666666666667
2025-08-05,T-Mobile FWA,Verizon FWA,"Tampa-St. Petersburg, FL",2,4.0,1.625,0.7440238091428449,8,3.1921021489031736
2025-08-05,T-Mobile FWA,Verizon,"Orlando-Daytona Beach-Melbourne, FL",2,2.0,0.8571428571428571,0.37796447300922725,7,3.0237157840738176
2025-08-05,T-Mobile FWA,Spectrum,"Montgomery-Selma, AL",2,6.0,1.5714285714285714,0.5345224838248488,7,8.285098499285157
2025-08-05,T-Mobile FWA,Verizon,"Wichita-Hutchinson, KS Plus",2,4.0,1.0,0.7071067811865476,5,4.242640687119285
2025-08-05,T-Mobile FWA,Cox Communications,"San Antonio, TX",2,2.0,0.6666666666666666,0.5163977794943222,6,2.5819888974716116
2025-08-05,T-Mobile FWA,AT&T,"Lexington, KY",2,2.0,0.6666666666666666,0.5163977794943222,6,2.5819888974716116
2025-08-05,T-Mobile FWA,AT&T,"Columbus, OH",2,4.0,0.875,0.8345229603962803,8,3.7446543094704876
2025-08-05,T-Mobile FWA,Comcast,"Dayton, OH",2,3.0,1.1428571428571428,0.6900655593423541,7,2.691255681435182
2025-08-05,T-Mobile FWA,Spectrum,"Lexington, KY",2,4.0,2.0,0.7559289460184544,8,2.6457513110645907
2025-08-05,T-Mobile FWA,Altice,"Washington, DC",2,2.0,0.8333333333333334,0.408248290463863,6,2.8577380332470406
2025-08-05,T-Mobile FWA,Comcast,"Honolulu, HI",2,0.0,1.1428571428571428,0.3779644730092272,7,-3.023715784073818
2025-08-05,T-Mobile FWA,Cox Communications,"Orlando-Daytona Beach-Melbourne, FL",2,4.0,1.125,0.9910312089651149,8,2.9010186298796996
2025-08-05,T-Mobile FWA,Frontier,"Wichita-Hutchinson, KS Plus",2,0.0,1.6666666666666667,0.5163977794943223,6,-3.227486121839514
2025-08-05,T-Mobile FWA,Atlantic Broadband,"Atlanta, GA",2,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-05,T-Mobile FWA,Spectrum,"Harrisburg-Lancaster-Lebanon-York, PA",2,2.0,0.8333333333333334,0.408248290463863,6,2.8577380332470406
2025-08-05,Twin Lakes,Spectrum,"Knoxville, TN",2,2.0,0.8571428571428571,0.37796447300922725,7,3.0237157840738176
2025-08-05,Verizon,Horry,"New York, NY",2,2.0,0.6,0.5477225575051661,5,2.556038601690775
2025-08-05,Verizon,AT&T,"Philadelphia, PA",2,4.0,0.8421052631578947,0.7647191129018724,19,4.129483209670113
2025-08-05,Verizon,Windstream,"New York, NY",2,2.0,0.8571428571428571,0.37796447300922725,7,3.0237157840738176
2025-08-05,Verizon,AT&T,"Washington, DC",2,6.0,1.5263157894736843,1.1722922015640782,19,3.8161852519000843
2025-08-05,Verizon,Altice,"Philadelphia, PA",2,3.0,0.5625,0.6291528696058958,16,3.874257144415253
2025-08-05,Verizon,Comcast,"Syracuse, NY",2,2.0,0.4,0.5477225575051661,5,2.921186973360886
2025-08-05,Verizon,Brightspeed,"Washington, DC",2,0.0,1.3333333333333333,0.5163977794943222,6,-2.581988897471611
2025-08-05,Verizon FWA,Spectrum,"Columbia, SC",2,6.0,1.1666666666666667,0.752772652709081,6,6.4207079201656905
2025-08-05,Verizon FWA,Comcast,"Mobile, AL-Pensacola, FL",2,4.0,1.1,0.5676462121975467,10,5.1088159097779196
2025-08-05,Verizon FWA,Spectrum,"Tri-Cities, TN-VA",2,3.0,0.7142857142857143,0.7559289460184545,7,3.0237157840738176
2025-08-05,Verizon FWA,Windstream,"Chicago, IL",2,2.0,0.8,0.4472135954999579,5,2.6832815729997477
2025-08-05,Verizon FWA,Spectrum,"Rochester, NY",2,4.0,1.375,0.5175491695067657,8,5.071981861166304
2025-08-05,Verizon FWA,AT&T,"Kansas City, MO",2,2.0,0.5,0.5773502691896257,4,2.598076211353316
2025-08-05,Verizon FWA,Spectrum,"La Crosse-Eau Claire, WI",2,4.0,1.0,0.6324555320336759,6,4.743416490252569
2025-08-05,Verizon FWA,Altice,"Los Angeles, CA",2,2.0,0.6666666666666666,0.5163977794943222,6,2.5819888974716116
2025-08-05,Verizon FWA,Spectrum,"Lafayette, LA",2,3.0,1.5,0.5477225575051662,6,2.73861278752583
2025-08-05,Verizon FWA,Spectrum,"Reno, NV",2,5.0,0.6,0.5477225575051661,5,8.033264176742438
2025-08-05,Verizon FWA,T-Mobile FWA,"Chicago, IL",2,2.0,0.875,0.3535533905932738,8,3.181980515339464
2025-08-05,Verizon FWA,Spectrum,"Seattle-Tacoma, WA",2,3.0,1.1428571428571428,0.6900655593423541,7,2.691255681435182
2025-08-05,Verizon FWA,Spectrum,"Buffalo, NY",2,7.0,1.2857142857142858,1.1126972805283737,7,5.135525910130955
2025-08-05,Verizon FWA,Service Electric,"Wilkes Barre-Scranton-Hazleton, PA",2,3.0,0.8,0.8366600265340756,5,2.6295029405356662
2025-08-05,Verizon FWA,Spectrum,"Dallas-Ft. Worth, TX",2,1.0,7.444444444444445,2.351122663277647,9,-2.7410073260322325
2025-08-05,Verizon FWA,AT&T,"Cleveland-Akron, OH",2,0.0,1.4,0.5477225575051662,5,-2.5560386016907746
2025-08-05,Visionary Communications,Spectrum,"Denver, CO",2,2.0,0.5,0.5345224838248488,8,2.806243040080456
2025-08-05,WOW!,Spectrum,"Augusta, GA-Aiken, SC",2,2.0,0.3333333333333333,0.5163977794943223,6,3.227486121839514
2025-08-05,Ziply Fiber,Starlink,"Seattle-Tacoma, WA",2,3.0,0.5,0.7559289460184544,8,3.3071891388307386
2025-08-06,AT&T,Comcast,"Lubbock, TX",3,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-06,AT&T,Frontier,"San Francisco-Oakland-San Jose, CA",3,2.0,0.6666666666666666,0.5163977794943223,6,2.581988897471611
2025-08-06,AT&T,T-Mobile FWA,"Memphis, TN",3,2.0,0.38095238095238093,0.5895922723535713,21,2.7460462000029335
2025-08-06,AT&T,Brightspeed,"Atlanta, GA",3,2.0,0.6,0.5477225575051661,5,2.556038601690775
2025-08-06,AT&T,Comcast,"Flint-Saginaw-Bay City, MI",3,2.0,0.14285714285714285,0.37796447300922725,7,4.913538149119954
2025-08-06,AT&T,Mediacom,"Atlanta, GA",3,2.0,0.5,0.5477225575051661,6,2.7386127875258306
2025-08-06,AT&T,CenturyLink,"Los Angeles, CA",3,2.0,0.16666666666666666,0.408248290463863,6,4.490731195102493
2025-08-06,AT&T,CableLynx Broadband,"Little Rock-Pine Bluff, AR",3,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-06,AT&T,Verizon,"Charlotte, NC",3,4.0,1.3333333333333333,0.816496580927726,6,3.2659863237109046
2025-08-06,AT&T,IdeaTek,"Wichita-Hutchinson, KS Plus",3,3.0,0.2222222222222222,0.44095855184409843,9,6.29940788348712
2025-08-06,AT&T,Spectrum,"Fresno-Visalia, CA",3,6.0,1.5,0.9258200997725514,8,4.860555523805895
2025-08-06,AT&T,Comcast,"Wichita-Hutchinson, KS Plus",3,2.0,0.7142857142857143,0.4879500364742666,7,2.6349301969610393
2025-08-06,AT&T,Cox Communications,"Orlando-Daytona Beach-Melbourne, FL",3,2.0,0.8333333333333334,0.408248290463863,6,2.8577380332470406
2025-08-06,AT&T,Comcast,"San Diego, CA",3,9.0,2.0,0.9999999999999999,9,7.000000000000001
2025-08-06,AT&T,Spectrum,"Miami-Ft. Lauderdale, FL",3,15.0,7.333333333333333,3.0413812651491097,9,2.5207844720154786
2025-08-06,AT&T,T-Mobile FWA,"Milwaukee, WI",3,2.0,0.125,0.3535533905932738,8,5.303300858899106
2025-08-06,Alaska Communications Systems,Spectrum,"Anchorage, AK",3,0.0,1.2,0.4472135954999579,5,-2.6832815729997477
2025-08-06,Altice,T-Mobile FWA,"New York, NY",3,15.0,3.6296296296296298,2.803132151281822,27,4.056309070255893
2025-08-06,Altice,Comcast,"Shreveport, LA",3,3.0,0.6363636363636364,0.674199862463242,11,3.505839284808859
2025-08-06,Altice,Spectrum,"Dallas-Ft. Worth, TX",3,8.0,3.2222222222222223,1.201850425154663,9,3.9753514062808093
2025-08-06,Altice,Windstream,"New York, NY",3,0.0,1.2857142857142858,0.4879500364742666,7,-2.6349301969610397
2025-08-06,Altice,Comcast,"Jonesboro, AR",3,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-06,Altice,Spectrum,"San Angelo, TX",3,2.0,0.3333333333333333,0.5773502691896258,3,2.8867513459481287
2025-08-06,Armstrong,T-Mobile FWA,"Pittsburgh, PA",3,2.0,0.6666666666666666,0.5163977794943222,6,2.5819888974716116
2025-08-06,Arvig,Comcast,"Minneapolis-St. Paul, MN",3,2.0,0.5714285714285714,0.5345224838248488,7,2.6726124191242437
2025-08-06,Astound Broadband,Comcast,"Sacramento-Stockton-Modesto, CA",3,0.0,1.875,0.6408699444616557,8,-2.9257106160206026
2025-08-06,Atlantic Broadband,AT&T,"Miami-Ft. Lauderdale, FL",3,0.0,1.4285714285714286,0.5345224838248488,7,-2.6726124191242437
2025-08-06,BEK Communications Cooperative,Midcontinent,"Minot-Bismarck-Dickinson, ND",3,3.0,0.5,0.7071067811865476,2,3.5355339059327373
2025-08-06,Bluepeak,Cable One,"Oklahoma City, OK",3,2.0,0.5,0.5773502691896257,4,2.598076211353316
2025-08-06,BrightRidge,Brightspeed,"Tri-Cities, TN-VA",3,2.0,0.14285714285714285,0.37796447300922725,7,4.913538149119954
2025-08-06,Brightspeed,Altice,"Raleigh-Durham, NC",3,4.0,2.0,0.5773502691896257,7,3.464101615137755
2025-08-06,Brightspeed,Spectrum,"Waco-Temple-Bryan, TX",3,0.0,2.888888888888889,0.7817359599705717,9,-3.695479083497247
2025-08-06,Brightspeed,AT&T,"Springfield, MO",3,3.0,0.375,0.7440238091428449,8,3.528112901419297
2025-08-06,Brightspeed,Cable One,"Savannah, GA",3,2.0,0.6666666666666666,0.5163977794943223,6,2.581988897471611
2025-08-06,Buckeye,AT&T,"Toledo, OH",3,6.0,2.111111111111111,0.7817359599705717,9,4.97468338163091
2025-08-06,Cable One,Verizon FWA,"Idaho Falls-Pocatello, ID",3,2.0,0.2,0.4472135954999579,5,4.024922359499621
2025-08-06,Cable One,AT&T,"Idaho Falls-Pocatello, ID",3,3.0,0.5,0.7071067811865476,2,3.5355339059327373
2025-08-06,Cable One,AT&T,"Memphis, TN",3,2.0,0.25,0.5,4,3.5
2025-08-06,CenturyLink,Verizon FWA,"Ft. Myers-Naples, FL",3,2.0,0.8,0.4472135954999579,5,2.6832815729997477
